type_code,freq_code,ref_period_id,ref_year,ref_month,period,reporter_code,reporter_iso,reporter_desc,flow_code,flow_desc,partner_code,partner_iso,partner_desc,partner2code,partner2iso,partner2desc,classification_code,classification_search_code,is_original_classification,cmd_code,cmd_desc,aggr_level,is_leaf,customs_code,customs_desc,mos_code,mot_code,mot_desc,qty_unit_code,qty_unit_abbr,qty,is_qty_estimated,alt_qty_unit_code,alt_qty_unit_abbr,alt_qty,is_alt_qty_estimated,net_wgt,is_net_wgt_estimated,gross_wgt,is_gross_wgt_estimated,cifvalue,fobvalue,primary_value,legacy_estimation_flag,is_reported,is_aggregate
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31582204,FALSE,-1,N/A,0,FALSE,31582204,FALSE,0,FALSE,117042640,0,117042640,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,152,CHL,Chile,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40202179,FALSE,-1,N/A,0,FALSE,40202179,FALSE,0,FALSE,139757883,0,139757883,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,276,DEU,Germany,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,66053,FALSE,-1,N/A,0,FALSE,66053,FALSE,0,FALSE,206221,0,206221,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,376,ISR,Israel,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1693018,FALSE,-1,N/A,0,FALSE,1693018,FALSE,0,FALSE,8305053,0,8305053,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,4,AFG,Afghanistan,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24903909,FALSE,-1,N/A,0,FALSE,24903909,FALSE,0,FALSE,0,19773534,19773534,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,8,ALB,Albania,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10312728,FALSE,-1,N/A,0,FALSE,10312728,FALSE,0,FALSE,0,8430470,8430470,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,24,AGO,Angola,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,209389412,FALSE,-1,N/A,0,FALSE,209389412,FALSE,0,FALSE,0,183671360,183671360,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,28,ATG,Antigua and Barbuda,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4283972,FALSE,-1,N/A,0,FALSE,4283972,FALSE,0,FALSE,0,5675517,5675517,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,31,AZE,Azerbaijan,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,544500,FALSE,-1,N/A,0,FALSE,544500,FALSE,0,FALSE,0,297109,297109,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,32,ARG,Argentina,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,77369,FALSE,-1,N/A,0,FALSE,77369,FALSE,0,FALSE,0,59264,59264,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,259404,FALSE,-1,N/A,0,FALSE,259404,FALSE,0,FALSE,0,703432,703432,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,40,AUT,Austria,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28168,FALSE,-1,N/A,0,FALSE,28168,FALSE,0,FALSE,0,23293,23293,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,44,BHS,Bahamas,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13332903,FALSE,-1,N/A,0,FALSE,13332903,FALSE,0,FALSE,0,23028334,23028334,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,48,BHR,Bahrain,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7071950,FALSE,-1,N/A,0,FALSE,7071950,FALSE,0,FALSE,0,5991050,5991050,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,51,ARM,Armenia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6403462,FALSE,-1,N/A,0,FALSE,6403462,FALSE,0,FALSE,0,5292569,5292569,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,52,BRB,Barbados,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,957045,FALSE,-1,N/A,0,FALSE,957045,FALSE,0,FALSE,0,2048678,2048678,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,56,BEL,Belgium,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,236142,FALSE,-1,N/A,0,FALSE,236142,FALSE,0,FALSE,0,256731,256731,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,60,BMU,Bermuda,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3475974,FALSE,-1,N/A,0,FALSE,3475974,FALSE,0,FALSE,0,10339038,10339038,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2480,FALSE,-1,N/A,0,FALSE,2480,FALSE,0,FALSE,0,7053,7053,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,84,BLZ,Belize,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30135,FALSE,-1,N/A,0,FALSE,30135,FALSE,0,FALSE,0,62402,62402,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,86,IOT,Br. Indian Ocean Terr.,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27000,FALSE,-1,N/A,0,FALSE,27000,FALSE,0,FALSE,0,16071,16071,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,92,VGB,Br. Virgin Isds,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1377846,FALSE,-1,N/A,0,FALSE,1377846,FALSE,0,FALSE,0,2880873,2880873,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,96,BRN,Brunei Darussalam,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,291457,FALSE,-1,N/A,0,FALSE,291457,FALSE,0,FALSE,0,214995,214995,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,104,MMR,Myanmar,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31745,FALSE,-1,N/A,0,FALSE,31745,FALSE,0,FALSE,0,55957,55957,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,116,KHM,Cambodia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,90130,FALSE,-1,N/A,0,FALSE,90130,FALSE,0,FALSE,0,121854,121854,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,120,CMR,Cameroon,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,159932,FALSE,-1,N/A,0,FALSE,159932,FALSE,0,FALSE,0,117880,117880,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,124,CAN,Canada,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,126355218,FALSE,-1,N/A,0,FALSE,126355218,FALSE,0,FALSE,0,277724931,277724931,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,136,CYM,Cayman Isds,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2181529,FALSE,-1,N/A,0,FALSE,2181529,FALSE,0,FALSE,0,4970492,4970492,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,144,LKA,Sri Lanka,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17447,FALSE,-1,N/A,0,FALSE,17447,FALSE,0,FALSE,0,60311,60311,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,148,TCD,Chad,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27534,FALSE,-1,N/A,0,FALSE,27534,FALSE,0,FALSE,0,40682,40682,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,152,CHL,Chile,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73763977,FALSE,-1,N/A,0,FALSE,73763977,FALSE,0,FALSE,0,69515271,69515271,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,77781,FALSE,-1,N/A,0,FALSE,77781,FALSE,0,FALSE,0,105222,105222,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,170,COL,Colombia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64124281,FALSE,-1,N/A,0,FALSE,64124281,FALSE,0,FALSE,0,68368578,68368578,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,174,COM,Comoros,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,55160,FALSE,-1,N/A,0,FALSE,55160,FALSE,0,FALSE,0,69549,69549,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,178,COG,Congo,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,62674040,FALSE,-1,N/A,0,FALSE,62674040,FALSE,0,FALSE,0,47141792,47141792,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,180,COD,Dem. Rep. of the Congo,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14326456,FALSE,-1,N/A,0,FALSE,14326456,FALSE,0,FALSE,0,9414513,9414513,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,184,COK,Cook Isds,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1385305,FALSE,-1,N/A,0,FALSE,1385305,FALSE,0,FALSE,0,1805449,1805449,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,188,CRI,Costa Rica,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10792039,FALSE,-1,N/A,0,FALSE,10792039,FALSE,0,FALSE,0,20589543,20589543,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,192,CUB,Cuba,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,195234980,FALSE,-1,N/A,0,FALSE,195234980,FALSE,0,FALSE,0,154537803,154537803,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,196,CYP,Cyprus,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,85050,FALSE,-1,N/A,0,FALSE,85050,FALSE,0,FALSE,0,58929,58929,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,203,CZE,Czechia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3507,FALSE,-1,N/A,0,FALSE,3507,FALSE,0,FALSE,0,2900,2900,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,204,BEN,Benin,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15920502,FALSE,-1,N/A,0,FALSE,15920502,FALSE,0,FALSE,0,17761034,17761034,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,208,DNK,Denmark,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29174,FALSE,-1,N/A,0,FALSE,29174,FALSE,0,FALSE,0,34136,34136,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,212,DMA,Dominica,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2732877,FALSE,-1,N/A,0,FALSE,2732877,FALSE,0,FALSE,0,3816593,3816593,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,214,DOM,Dominican Rep.,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38585005,FALSE,-1,N/A,0,FALSE,38585005,FALSE,0,FALSE,0,56373514,56373514,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,218,ECU,Ecuador,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32338,FALSE,-1,N/A,0,FALSE,32338,FALSE,0,FALSE,0,112144,112144,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,222,SLV,El Salvador,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11219835,FALSE,-1,N/A,0,FALSE,11219835,FALSE,0,FALSE,0,15826159,15826159,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,226,GNQ,Equatorial Guinea,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4209088,FALSE,-1,N/A,0,FALSE,4209088,FALSE,0,FALSE,0,4827515,4827515,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,242,FJI,Fiji,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28927,FALSE,-1,N/A,0,FALSE,28927,FALSE,0,FALSE,0,10327,10327,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,246,FIN,Finland,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7389,FALSE,-1,N/A,0,FALSE,7389,FALSE,0,FALSE,0,4595,4595,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,251,FRA,France,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,313471,FALSE,-1,N/A,0,FALSE,313471,FALSE,0,FALSE,0,781144,781144,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,258,PYF,French Polynesia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14898263,FALSE,-1,N/A,0,FALSE,14898263,FALSE,0,FALSE,0,18456785,18456785,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,260,ATF,Fr. South Antarctic Terr.,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53569,FALSE,-1,N/A,0,FALSE,53569,FALSE,0,FALSE,0,53169,53169,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,262,DJI,Djibouti,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,153692,FALSE,-1,N/A,0,FALSE,153692,FALSE,0,FALSE,0,141281,141281,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,266,GAB,Gabon,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14203090,FALSE,-1,N/A,0,FALSE,14203090,FALSE,0,FALSE,0,13003518,13003518,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,268,GEO,Georgia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53805789,FALSE,-1,N/A,0,FALSE,53805789,FALSE,0,FALSE,0,40697767,40697767,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,270,GMB,Gambia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14645385,FALSE,-1,N/A,0,FALSE,14645385,FALSE,0,FALSE,0,11594739,11594739,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,458765,FALSE,-1,N/A,0,FALSE,458765,FALSE,0,FALSE,0,792991,792991,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,288,GHA,Ghana,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42597296,FALSE,-1,N/A,0,FALSE,42597296,FALSE,0,FALSE,0,44913881,44913881,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,296,KIR,Kiribati,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13653,FALSE,-1,N/A,0,FALSE,13653,FALSE,0,FALSE,0,30585,30585,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,300,GRC,Greece,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,307336,FALSE,-1,N/A,0,FALSE,307336,FALSE,0,FALSE,0,426645,426645,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,308,GRD,Grenada,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3003138,FALSE,-1,N/A,0,FALSE,3003138,FALSE,0,FALSE,0,3385180,3385180,0,FALSE,TRUE
